product_name,product_description,ingredients,allergies,more,full_name_product,calories,proteins_g,carbohydrates_g,sugars_g,sugar_teaspoons,fats_g,saturated_fat_g,trans_fat_g,cholesterol_mg,sodium_mg,calcium_mg,brand_name
PROTEIN - חטיף חלבון בטעם שוקולד בוטנים קרמל,ערך תזונתי של PROTEIN - חטיף חלבון בטעם שוקולד בוטנים קרמל,"תערובת חלבונים [חלבוני חלב (חלבון מי גבינה מרוכז, חלבון חלב איזולט, חלבון חלב מרוכז, חלבון מי גבינה איזולט), חלבון סויה], פצפוצי סויה (חלבון סויה, עמילן טפיוקה, מלח), חומר מילוי (פולידקסטרוז), חומר הלחה (גליצרול), שוקולד חלב עם ממתיק 12.1% [ממתיק (מלטיטול) ], ממתיק (מלטיטול, סירופ מלטיטול, סטיביה, סוכרלוז), הידרוליזט גלוטן חיטה, שמן חמניות, קמח אורז, עמילן טפיוקה, בוטנים 0.7%, חומרי טעם וריח, מתחלב (לציטין סויה, לציטין), מלח, ויטמינים [ויטמין C (חומצה אסקורבית), ניקוטינאמיד, ויטמין E (טוקופריל אצטאט), סידן פנטוטנאט, ויטמין B2 (ריבופלאוין), ויטמין B6 (פירידוקסין הידרוכלוריד), ויטמין B1 (תיאמין הידרוכלוריד), חומצה פולית, ויטמין B12 (ציאנוקובלאמין) ].","מכיל: גלוטן, חלב ומוצריו (כולל לקטוז), בוטנים, סויה. עלול להכיל: ביצים, אגוזים, שומשום.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","PROTEIN - חטיף חלבון בטעם שוקולד בוטנים קרמל, allin",340.0,37.9,32.8,2.7,0.75,9.0,3.9,0.5,24.0,396.0,,allin
תן בו בטעם וניל בציפוי בטעם שוקולד לבן,תן בו ביס של ויליפוד - חטיף מוקצף בטעם וניל בציפוי בטעם שוקולד לבן,"תרכובת בטעם שוקולד לבן 37% (סוכר, שומן זרעי דקל מוקשה, אבקת חלב רזה, חומרים מתחלבים: E322, E492), סוכר, סירופ גלוקוזה, מים, וופל 4% (קמח חיטה (מכיל גלוטן), שמן דקלים, אבקת חלמון ביצה, חומר תפיחה: E500, מלח, סוכר, חומר טעם וניל), אבקת חלבון ביצה, סירופ גלוקוז מיובש, חומר הקרשה E406, עמילן תירס, חומר טעם וניל.","מכיל: גלוטן ממקור חיטה, ביצים וחלב.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","תן בו בטעם וניל בציפוי בטעם שוקולד לבן, וילי פוד",397.0,3.6,68.0,58.0,14.5,12.0,11.0,0.5,0.0,60.0,,וילי פוד
תן בו בטעם וניל בציפוי בטעם שוקולד מריר ושבבי קוקוס,תן בו ביס של ויליפוד - חטיף מוקצף בטעם וניל בציפוי בטעם שוקולד מריר ושבבי קוקוס,"תרכובת בטעם שוקולד חלב 36% (סוכר, שומן זרעי דקל מוקשה, אבקת קקאו דל שומן, חומרים מתחלבים: E322, E492, חומר טעם וניל), סוכר, סירופ גלוקוזה, מים, וופל 3% (קמח חיטה (מכיל גלוטן), שמן דקלים, אבקת חלמון ביצה, חומר תפיחה: E500, מלח, סוכר, חומר טעם וניל), אבקת חלבון ביצה, סירופ גלוקוז מיובש, חומר הקרשה E406, עמילן תירס, חומר טעם וניל.","מכיל: גלוטן ממקור חיטה, ביצים וקוקוס. עלול להכיל: שאריות חלב.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","תן בו בטעם וניל בציפוי בטעם שוקולד מריר ושבבי קוקוס, וילי פוד",400.0,3.4,62.0,52.0,13.0,15.0,14.0,0.5,0.0,32.0,,וילי פוד
עוגיות שוקולד צ`יפס (12%) במילוי קרם וניל (25%),ערך תזונתי של עוגיות שוקולד צ`יפס (12%) במילוי קרם וניל (25%),"סוכר, קמח חיטה (מכיל גלוטן), שמנים צמחיים (חמניות, לפתית, דקל), שומן חלב, אבקת קקאו (3.5%), אבקת מי גבינה, עמילן תירס, אבקת חלב מלא, עיסת קקאו, חמאת קקאו, עמילן חיטה (מכיל גלוטן), חומרים מתפיחים (E503, E500, E450), לקטוז, מתחלב (לציטין סויה), מלח, חומרי טעם וריח, אבקת חלב רזה.","מכיל: חיטה (גלוטן), חלב, סויה. עלול להכיל: ביצים, אגוזים (אגוזי לוז).","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","עוגיות שוקולד צ`יפס (12%) במילוי קרם וניל (25%), Milka",514.0,4.1,60.0,38.0,9.5,28.0,9.8,0.5,14.0,230.0,,Milka
מוס מסקרפונה שוקולד,Chocolate Mascarpone Mousse - קרם להקצפה להכנת מוס מסקרפונה שוקולד - מוס מסקרפונה שוקולד להקצפה,"שמנת מפוסטרת 42% שומן, סוכר, שוקולד מריר מעולה (4%), חלמון מפוסטר (ביצים), אבקת חלב, מלח, מייצב (קסנטן גאם), תמצית וניל.","חלב, ביצים. עלול להכיל: גלוטן (בפסח - ללא), סויה.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","מוס מסקרפונה שוקולד, מחלבות גד",407.0,2.9,13.4,13.0,3.25,38.0,25.0,1.1,126.0,82.0,,מחלבות גד
Ensure PLUS - אנשור פלוס בטעם שוקולד,משקה להשלמה תזונתית או לתזונה מלאה,"מים, עמילן תירס מפורק, נתרן קזאינט, סוכרוז, שמן קנולה, שמן חמניות עשיר בחומצה אולאית, חלבון חלב מבודד, פרוקטואוליגוסכרידים (FOS), שמן תירס, אבקת קקאו, חלבון סויה מבודד, פוליסכריד סויה, סיבי שיבולת שועל, מינרלים (מגנזיום, כלוריד, אשלגן ציטראט, סידן פוספט תלת-בסיסי, אשלגן כלוריד, ברזל סולפט, אבץ סולפט, מנגן סולפט, נחושת סולפט, נתרן מוליבדט, אשלגן יודיד, כרום כלוריד, נתרן סלנאט), גאם ארביק, מתחלב (לציטין סויה), חומרי טעם, קרבוקסימתיל צלולוז, ויטמינים (כולין כלוריד, חומצה אסקורבית, dl-אלפא טוקופריל אצטט, ניאצינאמיד, סידן פנטוטנאט, פירידוקסין הידרוכלוריד, תיאמין הידרוכלוריד, ריבופלאבין, בטא קרוטן, ויטמין A פלמיטט, חומצה פולית, פילוקווינון, ביוטין, ויטמין D3, ציאנוקובלאמין), מייצב (גלאן גאם). עשוי להכיל: אשלגן פוספט דו-בסיסי, מגנזיום סולפט, נתרן כלוריד, נתרן ציטראט.","מכיל רכיבי חלב, סויה ושיבולת שועל. ללא גלוטן.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","Ensure PLUS - אנשור פלוס בטעם שוקולד, אבוט",154.0,6.25,20.2,4.9,,4.92,0.48,0.5,3.9,85.0,70.0,אבוט
PROTEIN - חטיף חלבון בטעם שוקולד פאדג`,Protein Bar Chocolate Fudge Flavor,"תערובת חלבונים (חלבון מי גבינה מרוכז, חלבון חלב איזולט, חלבון חלב מרוכז, הידרוליזט גלוטן חיטה), פצפוצי סויה (חלבון סויה, אבקת קקאו דל שומן, עמילן טפיוקה), חומר מילוי (פולידקסטרוז), חומר הלחה (גליצרול), שוקולד חלב עם ממתיק 10% [ממתיק (מלטיטול) ], פצפוצי סויה (חלבון סויה, עמילן טפיוקה, מלח), סירופ מלטיטול, אבקת קקאו דל שומן, שמן סויה, ממתיק (מלטיטול), מסת קקאו, חומרי טעם, מתחלב (לציטין סויה), מלח, ממתיקים (סוכרלוז, סטיביה), ויטמינים [ויטמין C (חומצה אסקורבית), ניקוטינאמיד, ויטמין E (טוקופריל אצטרט), סידן פנטוטנאט, ויטמין B2 (ריבופלאוין), ויטמין B6 (פירידוקסין הידרוכלוריד), ויטמין B1 (תיאמין הידרוכלוריד), חומצה פולית, ויטמין B12 (ציאנוקובלאמין) ], וניל.","מכיל: גלוטן, חלב ומוצריו (כולל לקטוז), סויה. עלול להכיל: אגוזים, בוטנים, ביצים, שומשום.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","PROTEIN - חטיף חלבון בטעם שוקולד פאדג`, allin",342.0,36.5,30.1,2.4,0.5,10.1,3.9,0.5,21.0,397.0,199.0,allin
PROTEIN - חטיף חלבון בטעם שוקולד צ`יפ,Protein Bar Chocolate Chip Flavor,"תערובת חלבונים (חלבון מי גבינה איזולט, חלבון חלב איזולט, חלבון חלב מרוכז), חומר מילוי (פולידקסטרוז), פצפוצי סויה (חלבון סויה, עמילן טפיוקה, מלח), חומר הלחה (גליצרול), שוקולד חלב עם ממתיק 10% [ממתיק (מלטיטול) ], פצפוצי סויה (חלבון סויה, קקאו דל-שומן, עמילן טפיוקה), הידרוליזט גלוטן חיטה, ממתיקים (מלטיטול, סטיביה, סוכרלוז), סירופ מלטיטול, שמן סויה, חלבון סויה, קקאו דל-שומן, שבבי קקאו 1%, מסת קקאו, חומרי טעם, מתחלב (לציטין סויה), אבקת שמנת, ויטמינים [ויטמין C (חומצה אסקורבית), ניקוטינאמיד, ויטמין E (טוקופריל אצטרט), סידן פנטוטנאט, ויטמין B2 (ריבופלאוין), ויטמין B6 (פירידוקסין הידרוכלוריד), ויטמין B1 (תיאמין הידרוכלוריד), חומצה פולית, ויטמין B12 (ציאנוקובלאמין) ].","מכיל: גלוטן, חלב ומוצריו (כולל לקטוז), סויה. עלול להכיל: ביצים, בוטנים, אגוזים, שומשום.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","PROTEIN - חטיף חלבון בטעם שוקולד צ`יפ, allin",338.0,38.0,30.1,2.2,0.5,9.1,3.9,0.5,6.2,385.0,218.0,allin
"NATURE VALLEY Chewy - שוקולד מריר, בוטנים ושקדים",חטיף בוטנים ושיבולת שועל מלאה עם שוקולד מריר ושקדים בציפוי בטעם שוקולד,"בוטנים קלויים [בוטנים (18.7%), שמן צמחי], פתיתי שיבולת שועל מלאה (14.1%%) (מכיל גלוטן), סירופ גלוקוזה, שבבי שוקולד מריר מעולה (9.3%), סיבים תזונתיים (אינולין מעולש) (7.5%), שמנים ושומנים צמחיים, סוכר, קמח חיטה לבן (מכיל גלוטן), מלטודקסטרין, קמח אורז, פרוקטוז, אבקת קקאו מופחת שומן, לקטוז (חלב), שבבי שקדים (1.35%), חומר הלחה (גליצרול), מלח, מתחלבים (לציטין) (סויה), חמאת בוטנים (0.75%), מים, דקסטרוזה, חומרי טעם וריח, דבש, מעכב חמצון (תערובת טוקופרולים). המוצר מכיל 18% ציפוי.","מכיל: גלוטן (חיטה, שיבולת שועל), בוטנים, אגוז (שקד), חלב, סויה. עלול להכיל: גלוטן (שיפון, שעורה), אגוזים (לוז, מלך, קשיו, פקאן, ברזיל, פיסטוק, מקדמיה, צנובר, ערמונים, קוקוס).","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","NATURE VALLEY Chewy - שוקולד מריר, בוטנים ושקדים, NATURE VALLEY",464.0,9.5,50.0,23.3,5.75,22.9,8.8,0.5,0.0,372.0,,NATURE VALLEY
קלאסי - 10 פרליני שוקולד מריר ממולא שבבי שקדים,ערך תזונתי של קלאסי - 10 פרליני שוקולד מריר ממולא שבבי שקדים,"56% שקדים, מסת קקאו, חמאת קקאו, סוכר, גליצרין ממקור צמחי (E-422), לציטין סויה, עמילן טפיוקה 0.5%, וניל. כלל מוצקי קקאו בשוקולד המריר 70%.","מכיל: שקדים, מוצרי סויה, עלול להכיל שאריות אגוזים.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","קלאסי - 10 פרליני שוקולד מריר ממולא שבבי שקדים, eatsane",584.0,16.5,18.4,9.6,2.4,46.4,15.16,0.1,0.0,0.0,,eatsane
אקזוטי - 10 פרליני שוקולד מריר ממולא שבבי שקדים,ערך תזונתי של אקזוטי - 10 פרליני שוקולד מריר ממולא שבבי שקדים,"56% שקדים, מסת קקאו, חמאת קקאו, סוכר, גליצרין ממקור צמחי (E-422), לציטין סויה, עמילן טפיוקה 0.5%, וניל, הל וקינמון. כלל מוצקי קקאו בשוקולד המריר 70%.","מכיל: שקדים, מוצרי סויה, עלול להכיל שאריות אגוזים.","ללא צבעי מאכל.
																		
ללא חומרים משמרים.","אקזוטי - 10 פרליני שוקולד מריר ממולא שבבי שקדים, eatsane",584.0,16.5,18.4,9.6,2.4,46.4,15.16,0.1,0.0,0.0,,eatsane
תמי - עוגת שוקולד ללא גלוטן,תערובת להכנת עוגת שוקולד ללא גלוטן,"סוכר, עמילנים למאכל (תירס, תפוח אדמה, טפיוקה), קמח אורז מלא, אבקת שוקולד מריר (3.2%), קקאו, מתפיחים (סודיום ביקרבונאט, סודיום אסיד פירופוספט), מתחלב (מונוגליצרידים), מייצב (קסנטן גאם), מלח, חומרי טעם וריח.",ללא גלוטן.,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.","תמי - עוגת שוקולד ללא גלוטן, קמח תמי",373.0,2.2,84.4,48.5,12.0,2.4,1.5,0.5,0.0,552.0,,קמח תמי
Sweetango - אינסטנט פודינג בטעם שוקולד,ערך תזונתי של Sweetango - אינסטנט פודינג בטעם שוקולד,"ממתיקים: סוויטאנגו {אריתריטול, סטיביול גליקוזיד (המופק מצמח הסטיביה)}, מייצב (E401), מווסתי חומציות (E339ii, E450iii, E516), אבקת קקאו.",GLUTEN FREE.,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.","Sweetango - אינסטנט פודינג בטעם שוקולד, סוויטאנגו",53.0,3.8,78.8,0.6,0.15,1.8,1.07,0.5,0.0,1267.0,,סוויטאנגו
