english_name,source,portion_name,Water,Galactose,Lactose,Lycopene,Energy,Protein,Ash,Sucrose,Maltose,Riboflavin,Cholesterol,Starch,Nitrogen,Fructose,Niacin,Cryptoxanthin__beta,Tocopherol__delta,Tocotrienol__gamma,Tocotrienol__delta,Vitamin_C__total_ascorbic_acid,Thiamin,Folate__total,Vitamin_K__Dihydrophylloquinone_,Vitamin_K__phylloquinone_,Fatty_acids__total_trans,Fatty_acids__total_saturated,SFA_8_0,SFA_12_0,SFA_14_0,PUFA_22_6_n_3__DHA_,SFA_22_0,PUFA_20_5_n_3__EPA_,PUFA_22_5_n_3__DPA_,SFA_17_0,SFA_24_0,TFA_16_1_t,MUFA_24_1_c,MUFA_18_1_c,PUFA_18_2_n_6_c_c,MUFA_22_1_c,MUFA_17_1,Fatty_acids__total_trans_monoenoic,MUFA_15_1,PUFA_18_3_n_3_c_c_c__ALA_,PUFA_20_3_n_3,PUFA_22_4,Fiber__total_dietary,Iron__Fe,Magnesium__Mg,Phosphorus__P,Sodium__Na,Copper__Cu,Manganese__Mn,Vitamin_A__RAE,Carotene__beta,Carotene__alpha,PUFA_20_4,PUFA_18_4,Fatty_acids__total_monounsaturated,Fatty_acids__total_polyunsaturated,SFA_15_0,TFA_18_1_t,TFA_22_1_t,TFA_18_2_t_not_further_defined,PUFA_18_2_CLAs,PUFA_20_2_n_6_c_c,MUFA_16_1_c,PUFA_18_3_n_6_c_c_c,Fatty_acids__total_trans_polyenoic,PUFA_20_3_n_6,SFA_4_0,SFA_6_0,SFA_10_0,SFA_16_0,SFA_18_0,SFA_20_0,Lutein___zeaxanthin,Tocopherol__beta,Tocopherol__gamma,Tocotrienol__alpha,Tocotrienol__beta,Pantothenic_acid,Vitamin_B_6,Vitamin_K__Menaquinone_4_,Total_lipid__fat_,Carbohydrate__by_difference,Glucose,Calcium__Ca,Potassium__K,Zinc__Zn,Selenium__Se,MUFA_14_1_c,MUFA_20_1_c,MUFA_22_1_n_9,PUFA_22_2,SFA_11_0,TFA_18_3_t,PUFA_20_3_n_9,Choline__total,Choline__from_glycerophosphocholine,Betaine,Choline__from_sphingomyelin,Choline__free,Choline__from_phosphotidyl_choline,Choline__from_phosphocholine,Fatty_acids__total_trans_dienoic,MUFA_17_1_c,PUFA_18_2_c,PUFA_18_3_c,PUFA_20_3_c,PUFA_20_4c,PUFA_20_5c,PUFA_22_5_c,PUFA_22_6_c,PUFA_20_2_c,Cryptoxanthin__alpha,trans_beta_Carotene,cis_beta_Carotene,cis_Lutein_Zeaxanthin,cis_Lycopene,Lutein,Zeaxanthin,Vitamin_B_12,Retinol,Vitamin_D2__ergocalciferol_,Vitamin_D3__cholecalciferol_,Vitamin_D__D2___D3_,Vitamin_D__D2___D3___International_Units,col_25_hydroxycholecalciferol,Iodine__I,MUFA_20_1,PUFA_18_3i,Specific_Gravity,Tryptophan,Threonine,Methionine,Phenylalanine,Tyrosine,Alanine,Glutamic_acid,Glycine,Proline,Isoleucine,Leucine,Lysine,Cystine,Valine,Arginine,Histidine,Aspartic_acid,Serine,Fiber__insoluble,Fiber__soluble,Hydroxyproline,MUFA_22_1,MUFA_18_1,PUFA_18_2,PUFA_18_3,SFA_5_0,SFA_7_0,SFA_9_0,MUFA_12_1,TFA_14_1_t,TFA_20_1_t,SFA_21_0,MUFA_22_1_n_11,SFA_23_0,PUFA_22_3,Cysteine,col_10_Formyl_folic_acid__10HCOFA_,col_5_Formyltetrahydrofolic_acid__5_HCOH4,col_5_methyl_tetrahydrofolate__5_MTHF_,Phytofluene,Phytoene,trans_Lycopene,Boron__B,Cobalt__Co,Molybdenum__Mo,Nickel__Ni,Sulfur__S,PUFA_20_3,Biotin,Beta_sitosterol,Brassicasterol,Campestanol,Campesterol,Delta_5_avenasterol,Beta_sitostanol,Stigmasterol,Total_dietary_fiber__AOAC_2011_25_,Citric_acid,Malic_acid,Total_Sugars,Energy__Atwater_Specific_Factors_,Delta_7_Stigmastenol,Stigmastadiene,TFA_18_2_t,Ergosterol,Ergothioneine,Vitamin_D4,Ergosta_7_enol,Ergosta_7_22_dienol,Ergosta_5_7_dienol,Beta_glucan,Glutathione,Daidzin,Genistin,Glycitin,Verbascose,Raffinose,Stachyose,Daidzein,Genistein,Carotene__gamma,Oxalic_acid,Quinic_acid,Low_Molecular_Weight_Dietary_Fiber__LMWDF_,High_Molecular_Weight_Dietary_Fiber__HMWDF_,Pyruvic_acid,Folate__DFE,Theobromine,Folate__food,MUFA_16_1,Caffeine,Vitamin_E__added,Vitamin_B_12__added,Alcohol__ethyl,Folic_acid,PUFA_2_4_n_6,SFA_13_0,PUFA_21_5,MUFA_18_1_11_t__18_1t_n_7_,MUFA_14_1,Vitamin_A__IU,Phytosterols,PUFA_18_2_i,Fluoride__F,TFA_18_2_t_t,PUFA_2_5_n_3__EPA_,gtinUpc,Sugars__added,Total_sugar_alcohols,Vitamin_E,Sorbitol,Taurine,Xylitol,Chlorine__Cl,Chromium__Cr,Inositol,Inulin,Sugars__intrinsic,Acetic_acid,Lactic_acid,Ribose,Epigallocatechin_3_gallate,availableDate,modifiedDate,hebrew_name,Vitamin_K,brandOwner,brand,marketCountry,ingredients,isUpdated,search_id
,food_dictionary_merged_cleaned.csv,,,,,,34.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.526559Z,2025-09-10T20:33:52.526565Z,שעועית ירוקה עדינה שלמה מוקפאת EXTRA FINE,,סנפרוסט,,Israel,שעועית ירוקה עדינה.,,3294508
,food_dictionary_merged_cleaned.csv,,,,,,33.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.526792Z,2025-09-10T20:33:52.526795Z,שעועית צהובה חתוכה מוקפאת,,המותג,,Israel,שעועית צהובה חתוכה.,,2979469
,food_dictionary_merged_cleaned.csv,,,,,,33.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.527001Z,2025-09-10T20:33:52.527006Z,שעועית ירוקה חתוכה,,המותג,,Israel,שעועית ירוקה חתוכה מזן מובחר.,,2143022
,food_dictionary_merged_cleaned.csv,,,,,,33.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.527274Z,2025-09-10T20:33:52.527279Z,שעועית צהובה חתוכה מוקפאת,,עת-רן,,Israel,שעועית צהובה חתוכה.,,3307156
,food_dictionary_merged_cleaned.csv,,,,,,35.0,1.89,,,,,0.0,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,239.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,7.88,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.527604Z,2025-09-10T20:33:52.527611Z,שעועית ירוקה מבושלת עם מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,1168191
,food_dictionary_merged_cleaned.csv,,,,,,96.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.528251Z,2025-09-10T20:33:52.528264Z,שעועית עם פלפל חריף,,"סנלנד שיווק מזון בע""מ",,Israel,"שעועית, מים, פלפל חלפניו, מלח, בצל, שום, שמן כותנה, חומרי טעם טבעיים, קלציום כלוריד ודי סודיום אי.די.טי (לשמירת הצבע).",,2651299
,food_dictionary_merged_cleaned.csv,,,,,,101.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.528853Z,2025-09-10T20:33:52.528865Z,שעועית לבנה ברוטב עגבניות,,יכין,,Israel,"שעועית לבנה, רכז עגבניות (4%), מים, מלח, שמן קנולה, שום, בצל, סוכר, עמילן תירס מעובד, תבלינים.",,4072410
,food_dictionary_merged_cleaned.csv,,,,,,33.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.529446Z,2025-09-10T20:33:52.529467Z,שעועית ירוקה שלמה,,קניה חכמה,,Israel,100% שעועית ירוקה שלמה מזן מובחר.,,3822984
,food_dictionary_merged_cleaned.csv,,,,,,29.0,4.2,,,,,0.0,,,,,,,,,,,,,,0.0,0.072,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,4.1,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.530259Z,2025-09-10T20:33:52.530285Z,שעועית אדומה מונבטת טרייה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2091717
,food_dictionary_merged_cleaned.csv,,,,,,33.0,4.83,,,,,0.0,,,,,,,,,,,,,,0.0,0.083,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.58,4.72,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.530878Z,2025-09-10T20:33:52.530896Z,שעועית אדומה מונבטת מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2885768
,food_dictionary_merged_cleaned.csv,,,,,,30.0,3.04,,,,,0.0,,,,,,,,,,,,,,0.0,0.046,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18,5.94,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.531405Z,2025-09-10T20:33:52.531415Z,שעועית מונג - מש מונבטת טריה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2863983
,food_dictionary_merged_cleaned.csv,,,,,,21.0,2.03,,,,,0.0,,,,,,,,,,,,,,0.0,0.025,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09,4.19,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.532074Z,2025-09-10T20:33:52.532085Z,שעועית מונג - מש מונבטת מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,3989297
,food_dictionary_merged_cleaned.csv,,,,,,50.0,4.3,,,,,0.0,,,,,,,,,,,,,,0.0,0.039,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21,10.6,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.532823Z,2025-09-10T20:33:52.532833Z,שעועית מונג - מש מונבטת מוקפצת,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2583907
,food_dictionary_merged_cleaned.csv,,,,,,143.0,9.01,,,,,0.0,,,,,,,,,,,,,,,0.136,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.65,26.22,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.533502Z,2025-09-10T20:33:52.533512Z,שעועית פינטו מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2939728
,food_dictionary_merged_cleaned.csv,,,,,,115.0,7.8,,,,,0.0,,,,,,,,,,,,,,,0.089,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,20.88,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.533939Z,2025-09-10T20:33:52.533948Z,שעועית לימה מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,5778675
,food_dictionary_merged_cleaned.csv,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,84.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.534446Z,2025-09-10T20:33:52.534457Z,ASIAN KITCHEN - אטריות שעועית,,דין שיווק,,Israel,"עמילן שעועית מונג (מש), מים.",,9470410
,food_dictionary_merged_cleaned.csv,,,,,,338.0,21.46,,,,,0.0,,,,,,,,,,,,,,,0.161,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,63.38,,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.534995Z,2025-09-10T20:33:52.535004Z,שעועית לימה טריה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,5698994
,food_dictionary_merged_cleaned.csv,,,,,,31.0,1.83,,,,,0.0,,,,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.22,6.97,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.535403Z,2025-09-10T20:33:52.535409Z,שעועית ירוקה טריה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2621866
,food_dictionary_merged_cleaned.csv,,,,,,35.0,1.89,,,,,0.0,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,7.88,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.535771Z,2025-09-10T20:33:52.535776Z,שעועית צהובה מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,1112921
,food_dictionary_merged_cleaned.csv,,,,,,132.0,8.86,,,,,0.0,,,,,,,,,,,,,,,0.139,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.54,23.71,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.536141Z,2025-09-10T20:33:52.536148Z,זרעי שעועית שחורה מבושלים ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,1796142
,food_dictionary_merged_cleaned.csv,,,,,,35.0,1.89,,,,,0.0,,,,,,,,,,,,,,,0.062,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,7.88,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.536491Z,2025-09-10T20:33:52.536499Z,שעועית ירוקה מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,1859490
,food_dictionary_merged_cleaned.csv,,,,,,127.0,8.67,,,,,0.0,,,,,,,,,,,,,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,22.8,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.537732Z,2025-09-10T20:33:52.537748Z,שעועית אדומה מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2179361
,food_dictionary_merged_cleaned.csv,,,,,,139.0,9.73,,,,,0.0,,,,,,,,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35,25.09,,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.538420Z,2025-09-10T20:33:52.538430Z,שעועית לבנה מבושלת ללא מלח,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2106672
,food_dictionary_merged_cleaned.csv,,,,,,333.0,23.58,,,,,0.0,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.83,60.01,,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.538824Z,2025-09-10T20:33:52.538831Z,שעועית אדומה טריה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,2684518
,food_dictionary_merged_cleaned.csv,,,,,,333.0,23.36,,,,,0.0,,,,,,,,,,,,,,,0.219,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,60.27,,240.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.539204Z,2025-09-10T20:33:52.539216Z,שעועית לבנה טריה,,,,Israel,"ללא צבעי מאכל.
																		
ללא חומרים משמרים.",,1412723
,food_dictionary_merged_cleaned.csv,,,,,,508.0,6.3,,,,,12.8,,,,,,,,,,,,,,0.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.542542Z,2025-09-10T20:33:52.542667Z,טעמי,,עלית,,Israel,"שוקולד חלב מעולה 34%, סוכר, אורז תפוח 11%, שמנים ושומנים מהצומח, סירופ גלוקוזה, אבקת רכיבי חלב, מחית אגוזי לוז (4%), עיסת קקאו, קמח סויה, מים, חומר הלחה (גליצרול), מלח, מתחלב (לציטין לפתית), ונילין. כלל מוצקי קקאו בשוקולד חלב מעולה: 30% מינימום.",,1380103
,food_dictionary_merged_cleaned.csv,,,,,,401.0,6.5,,,,,9.0,,,,,,,,,,,,,,0.5,16.0,,,,,,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-10T20:33:52.544202Z,2025-09-10T20:33:52.544347Z,CRUNCH שוקולד לבן פיסטוק,,נסטלה,,Israel,"ציפוי שוקולד לבן, חטיפי אורז תפוח ופיסטוק גרוס {שוקולד לבן (31%) [מכיל מוצקי חלב, חומרים מתחלבים (לציטין סויה, E476) ], חטיפי אורז תפוח (0.9%) (רכיבים: אורז, סוכר, מלח), פיסטוק גרוס (0.9%) }, מים, ממרח פיסטוק (14.5%) [מכיל חומרים מתחלבים (לציטין סויה, E476) }, סוכר, אבקת חלב, שמן קוקוס, סירופ גלוקוז, פסטת פיסטוק (1%), חומרים מייצבים ומתחלבים (E471, גואר גאם, גאם גרעיני חרובים, קרגינן, E433), צבעי מאכל טבעיים (רכז אצת ספירולינה, כורכומין, סירופ סוכר שרוף), מלח, חומצת מאכל (חומצת לימון).",,1286446
